Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Upload,Uploading File,2021-04-04 19:33:08.025846,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:09.322920,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:10.626995,mushroom_08012009_120013.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:11.923069,mushroom_08012010_120014.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:13.230144,mushroom_08012011_120015.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:14.547219,mushroom_08012012_120016.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:15.919298,mushroom_08012013_120017.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:17.293376,mushroom_08012014_120018.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:18.729458,mushroom_08012015_120019.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:20.163540,mushroom_08012016_120020.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:21.566621,mushroom_08012017_120021.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:33:22.954700,mushroom_08012018_120022.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/TransformedFiles/ To: Training/TransformedFiles/,2021-04-04 19:33:22.954700,,Completed,13 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:33:24.693799,,Deleted,Folder Training/SingleFile/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Training/SingleFile/ To: Training/SingleFile/,2021-04-04 19:33:24.693799,,Started,
Upload,Uploading File,2021-04-04 19:33:48.898184,InputFile.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:00.918871,SingleFile.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/SingleFile/ To: Training/SingleFile/,2021-04-04 19:34:00.919871,,Completed,2 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:34:05.107111,,Deleted,Folder Training/LogFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Training/LogFiles/ To: Training/LogFiles/,2021-04-04 19:34:05.107111,,Started,
Upload,Uploading File,2021-04-04 19:34:07.735261,Logs_of_AllTransactions.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:08.290293,Logs_of_Downloading.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:08.856325,Logs_of_LocalFolderCreation.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:09.489362,Logs_of_Merging.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:10.568423,Logs_of_Preprocess.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:11.133456,Logs_of_TrainingModel.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:12.186516,Logs_of_Transform.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:12.730547,Logs_of_Validated.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:34:13.286579,MissingValues_of_Files.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/LogFiles/ To: Training/LogFiles/,2021-04-04 19:34:13.286579,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:34:14.859669,,Deleted,Folder Training/Clusters/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Training/Models/Clusters/ To: Training/Clusters/,2021-04-04 19:34:14.859669,,Started,
Upload,Uploading From: Temp_Files/Training/Models/Clusters/ To: Training/Clusters/,2021-04-04 19:34:14.860669,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:34:15.426701,,Deleted,Folder Training/BestModels/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Training/Models/BestModels/ To: Training/BestModels/,2021-04-04 19:34:15.426701,,Started,
Upload,Uploading From: Temp_Files/Training/Models/BestModels/ To: Training/BestModels/,2021-04-04 19:34:15.427701,,Completed,0 files are uploaded successfully
