Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Download,Downloading File,2021-04-04 19:35:20.104401,Predicting/RawFiles/mushroom_08012017_1201.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:20.683434,Predicting/RawFiles/mushroom_08012018_120022.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:21.268467,Predicting/RawFiles/mushroom_08012018_120088.csv,Downloaded Successfully,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 19:35:21.268467,,Completed,16 files are downloaded successfully
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:21.826499,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 19:35:22.447535,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 19:35:26.306755,Predicting/SchemaFile/schema_prediction.json,Downloaded Successfully,
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:26.306755,,Completed,1 files are downloaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 19:35:54.039342,,Started,
AWS Connection,Session Connection,2021-04-04 19:35:54.101345,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 19:35:54.960394,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 19:35:54.981395,,Client connection Successful,
Upload,Deleting Folder from Bucket,2021-04-04 19:36:03.489882,,Deleted,Folder Predicting/GoodFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 19:36:03.489882,,Started,
Upload,Uploading File,2021-04-04 19:36:04.758955,mushroom_08012006_120010.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:06.049028,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:07.343102,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:08.620176,mushroom_08012009_120013.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:09.900249,mushroom_08012010_120014.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:11.173322,mushroom_08012011_120015.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:12.466396,mushroom_08012012_120016.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:13.744469,mushroom_08012013_120017.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:14.996540,mushroom_08012014_120018.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:16.251612,mushroom_08012015_120019.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:17.535685,mushroom_08012016_120020.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:18.835760,mushroom_08012017_120021.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:20.130834,mushroom_08012018_120022.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/GoodFiles/ To: Predicting/GoodFiles/,2021-04-04 19:36:20.130834,,Completed,13 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:36:22.271956,,Deleted,Folder Predicting/BadFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/BadFiles/ To: Predicting/BadFiles/,2021-04-04 19:36:22.271956,,Started,
Upload,Uploading File,2021-04-04 19:36:23.570031,mushroom_08012016_120.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:24.893106,mushroom_08012017_1201.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:25.912165,mushroom_08012018_120088.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/BadFiles/ To: Predicting/BadFiles/,2021-04-04 19:36:25.912165,,Completed,3 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-04-04 19:36:30.153407,,Deleted,Folder Predicting/TransformedFiles/ is successfully deleted from Bucket mushroomclassification
Upload,Uploading From: Temp_Files/Predicting/TransformedFiles/ To: Predicting/TransformedFiles/,2021-04-04 19:36:30.153407,,Started,
Upload,Uploading File,2021-04-04 19:36:31.475483,mushroom_08012006_120010.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:32.802559,mushroom_08012007_120011.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:34.115634,mushroom_08012008_120012.csv,Uploaded Successfully,
Upload,Uploading File,2021-04-04 19:36:35.595718,mushroom_08012009_120013.csv,Uploaded Successfully,
